Time,Position,Velocity
0,0,0.00365540887
0.0333333333,0.000121846962,0.00365540837
0.0666666667,0.000243693908,0.0036554078
0.1,0.000365540835,0.00365540593
0.133333333,0.000487387699,0.00365540436
0.166666667,0.000609234511,0.00365540241
0.2,0.000731081258,0.0036553993
0.233333333,0.000852927901,0.00365539634
0.266666667,0.000974774446,0.00365539314
0.3,0.00109662088,0.00365538853
0.333333333,0.00121846717,0.00365538432
0.366666667,0.00134031331,0.00365537974
0.4,0.0014621593,0.00365537384
0.433333333,0.0015840051,0.00365536831
0.466666667,0.00170585071,0.00365536233
0.5,0.00182769612,0.0036553552
0.533333333,0.00194954129,0.00365534822
0.566666667,0.00207138623,0.00365534128
0.6,0.00219323094,0.00365533217
0.633333333,0.00231507535,0.00365532419
0.666666667,0.00243691949,0.00365531677
0.7,0.00255876338,0.00365530455
0.733333333,0.00268060687,0.00365529613
0.766666667,0.00280245007,0.00365528577
0.8,0.00292429293,0.00365527542
0.833333333,0.00304613544,0.00365526406
0.866666667,0.00316797758,0.00365525346
0.9,0.00328981936,0.00365523959
0.933333333,0.00341166068,0.00365522769
0.966666667,0.0035335016,0.00365521616
1,0.00365534214,0.00365520102
1.03333333,0.00377718218,0.0036551879
1.06666667,0.00389902177,0.00365517435
1.1,0.00402086092,0.00365515835
1.13333333,0.00414269953,0.0036551438
1.16666667,0.00426453766,0.00365512872
1.2,0.00438637528,0.00365511179
1.23333333,0.00450821234,0.0036550957
1.26666667,0.00463004886,0.0036550824
1.3,0.00475188494,0.00365505725
1.33333333,0.00487372018,0.00365504424
1.36666667,0.00499555499,0.00365502997
1.4,0.00511738932,0.0036550021
1.43333333,0.00523922273,0.00365498747
1.46666667,0.00536105564,0.0036549686
1.5,0.00548288793,0.00365494684
1.53333333,0.00560471949,0.00365492773
1.56666667,0.00572655042,0.00365491016
1.6,0.00584838075,0.0036548814
1.63333333,0.00597021013,0.00365486321
1.66666667,0.00609203891,0.00365484138
1.7,0.00621386695,0.00365481749
1.73333333,0.0063356942,0.00365479549
1.76666667,0.00645752072,0.00365477374
1.8,0.00657934651,0.00365474467
1.83333333,0.00670117133,0.00365472351
1.86666667,0.00682299545,0.00365470329
1.9,0.00694481889,0.00365466739
1.93333333,0.00706664114,0.00365464655
1.96666667,0.00718846269,0.00365462496
2,0.00731028352,0.00365458961
2.03333333,0.00743210318,0.00365456511
2.06666667,0.00755392201,0.00365454173
2.1,0.00767574007,0.00365450977
2.13333333,0.00779755706,0.00365448242
2.16666667,0.00791937315,0.003654457
2.2,0.00804118838,0.00365441914
2.23333333,0.00816300235,0.00365439577
2.26666667,0.00828481554,0.00365436237
2.3,0.00840662762,0.00365433492
2.33333333,0.00852843878,0.00365430151
2.36666667,0.00865024884,0.00365427408
2.4,0.00877205797,0.00365423414
2.43333333,0.00889386578,0.00365420708
2.46666667,0.00901567268,0.00365417195
2.5,0.00913747841,0.00365414056
2.53333333,0.0092592831,0.00365410565
2.56666667,0.00938108662,0.00365407287
2.6,0.00950288905,0.00365403474
2.63333333,0.0096246902,0.00365400193
2.66666667,0.00974649027,0.003653966
2.7,0.00986828913,0.00365392967
2.73333333,0.00999008679,0.00365389322
2.76666667,0.0101118832,0.00365385627
2.8,0.0102336784,0.00365381895
2.83333333,0.0103554724,0.00365378034
2.86666667,0.0104772651,0.00365374526
2.9,0.0105990566,0.00365370216
2.93333333,0.0107208467,0.00365366477
2.96666667,0.0108426355,0.00365362384
3,0.010964423,0.00365358645
3.03333333,0.0110862092,0.00365354291
3.06666667,0.0112079939,0.00365350948
3.1,0.0113297776,0.00365345765
3.13333333,0.0114515595,0.00365342058
3.16666667,0.0115733402,0.00365338033
3.2,0.0116951195,0.00365333299
3.23333333,0.0118168973,0.00365329203
3.26666667,0.0119386737,0.00365324915
3.3,0.0120604487,0.00365320365
3.33333333,0.0121822221,0.00365315637
3.36666667,0.012303994,0.00365311414
3.4,0.0124257645,0.00365307354
3.43333333,0.0125475336,0.00365301985
3.46666667,0.0126693009,0.00365297692
3.5,0.0127910668,0.00365293449
3.53333333,0.0129128313,0.00365287934
3.56666667,0.0130345939,0.00365283571
3.6,0.0131563551,0.0036527914
3.63333333,0.0132781148,0.00365273483
3.66666667,0.0133998727,0.00365269052
3.7,0.013521629,0.00365264427
3.73333333,0.0136433838,0.00365258466
3.76666667,0.0137651367,0.0036525371
3.8,0.0138868879,0.00365249563
3.83333333,0.0140086377,0.00365244177
3.86666667,0.0141303858,0.00365238181
3.9,0.0142521319,0.00365233371
3.93333333,0.0143738763,0.00365228808
3.96666667,0.0144956193,0.00365223252
4,0.0146173603,0.00365217201
4.03333333,0.0147390994,0.00365212219
4.06666667,0.0148608368,0.00365207344
4.1,0.0149825726,0.00365200672
4.13333333,0.0151043062,0.00365195248
4.16666667,0.0152260379,0.00365190375
4.2,0.015347768,0.00365184913
4.23333333,0.0154694963,0.00365178514
4.26666667,0.0155912225,0.003651727
4.3,0.0157129467,0.00365167668
4.33333333,0.0158346693,0.00365162435
4.36666667,0.0159563901,0.00365156525
4.4,0.016078109,0.003651493
4.43333333,0.0161998254,0.0036514351
4.46666667,0.0163215399,0.00365138286
4.5,0.0164432526,0.00365132463
4.53333333,0.0165649635,0.00365125606
4.56666667,0.016686672,0.00365119359
4.6,0.0168083785,0.00365114625
4.63333333,0.0169300833,0.00365107745
4.66666667,0.0170517859,0.0036510198
4.7,0.0171734866,0.0036509445
4.73333333,0.0172951847,0.00365088781
4.76666667,0.017416881,0.00365083137
4.8,0.0175385754,0.00365075249
4.83333333,0.0176602671,0.00365069383
4.86666667,0.0177819569,0.00365063235
4.9,0.0179036447,0.00365056427
4.93333333,0.0180253301,0.00365049186
4.96666667,0.0181470132,0.0036504295
5,0.0182686942,0.00365037269
5.03333333,0.0183903733,0.00365030199
5.06666667,0.01851205,0.00365024505
5.1,0.0186337248,0.00365014799
5.13333333,0.0187553964,0.00365008769
5.16666667,0.018877066,0.00365003003
5.2,0.0189987337,0.00364995557
5.23333333,0.0191203989,0.00364987469
5.26666667,0.0192420614,0.00364981583
5.3,0.0193637219,0.00364975679
